exp,sample_idx,video_id,claim_id,claim_text,claim_type,support_source,parent_source,attribute_terms,verification,reference_positive_evidence,reference_negative_evidence
full,1061,N6RMg8iZbbQ,3,electronic sound with a male vocalist.,audio,audio-supported,audio-supported,,,,
full,1061,N6RMg8iZbbQ,4,It's part of the album 'Black Tz N Hoodyz',metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1061,N6RMg8iZbbQ,5,it's produced by Bread Ed.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1061,N6RMg8iZbbQ,6,It will definitely add intensity to your video.,unknown,unsupported,unsupported,,,,
full,1085,CT9laYZXITg,1,Allow me to recommend 'LAST CHRISTMAS' by f(x).,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1085,CT9laYZXITg,2,It's a track from their album 'LAST CHRISTMAS'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1085,CT9laYZXITg,3,"The song combines elements of pop, rock",audio,audio-supported,audio-supported,,,,
full,1085,CT9laYZXITg,4,indie with female vocals.,audio,audio-supported,audio-supported,,,,
full,1085,CT9laYZXITg,5,It has a unique blend of genres that could be a fitting choice for your video.,general,general-supported,general-supported,,,,
full,1100,24M11INn_bw,1,I would recommend 'Policjant' by Baobab.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1100,24M11INn_bw,2,"This track combines elements of rock, indie, pop",audio,audio-supported,audio-supported,,,,
full,1100,24M11INn_bw,3,"funk, creating a unique",unknown,unsupported,audio-supported,,,,
full,1100,24M11INn_bw,4,It's part of the album 'Policjant',metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1100,24M11INn_bw,5,would be a great fit for your video.,general,general-supported,general-supported,,,,
full,1102,Mu7FJGPdz6w,1,Allow me to recommend 'You Aint Know' by HunnitG.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1102,Mu7FJGPdz6w,2,It's a track from his album 'You Aint Know'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1102,Mu7FJGPdz6w,3,"It combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
full,1102,Mu7FJGPdz6w,4,rock with a touch of pop.,unknown,unsupported,audio-supported,,,,
full,1102,Mu7FJGPdz6w,5,The song has a techno,audio,audio-supported,audio-supported,,,,
full,1102,Mu7FJGPdz6w,6,It was released in 2014,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1102,Mu7FJGPdz6w,7,could be a fitting choice for your video.,general,general-supported,general-supported,,,,
full,1125,PbvyXeJlkpk,1,Allow me to recommend 'Troc' by Troc.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1125,PbvyXeJlkpk,2,It's a track from their album 'Troc'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1125,PbvyXeJlkpk,3,"It combines elements of Hip-Hop, electronic",audio,audio-supported,audio-supported,,,,
full,1125,PbvyXeJlkpk,4,R&B with a dance vibe.,unknown,unsupported,audio-supported,,,,
full,1125,PbvyXeJlkpk,5,The song was released in 2012,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1125,PbvyXeJlkpk,6,has a catchy beat,audio,audio-supported,audio-supported,,,,
full,1125,PbvyXeJlkpk,7,synth elements that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
full,1177,75HVZaaBsXk,1,How about 'Mundo Submisso' by Prometazina FQV?,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1177,75HVZaaBsXk,2,"It's a track that combines elements of hip-hop, soul, funk",audio,audio-supported,audio-supported,,,,
full,1177,75HVZaaBsXk,3,"Although I don't have much information about the specific album or artists, the song itself should provide the soulful",metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1177,75HVZaaBsXk,4,funky vibe you're looking for.,prompt,prompt-supported,prompt-supported,,,,
full,1255,7D5hr6JO_Gw,1,I recommend 'Ambkor' by Ambkor.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1255,7D5hr6JO_Gw,2,It's a track from his album 'Ambkor'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1255,7D5hr6JO_Gw,3,"The song combines elements of Hip-Hop, electronic",audio,audio-supported,audio-supported,,,,
full,1255,7D5hr6JO_Gw,4,"rock genres, which aligns well with Ambkor's distinctive style.",audio,audio-supported,audio-supported,,,,
full,1255,7D5hr6JO_Gw,5,It was released in 2014,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1255,7D5hr6JO_Gw,6,has a catchy beat,audio,audio-supported,audio-supported,,,,
full,1255,7D5hr6JO_Gw,7,energetic vibe that could complement your video.,audio,audio-supported,audio-supported,,,,
full,1267,_EJZzZbzGqo,1,Allow me to recommend 'Nie Zapomnij' by Paweł Sałdan.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1267,_EJZzZbzGqo,2,It's a track from his album 'Nie Zapomnij'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1267,_EJZzZbzGqo,3,"It combines elements of electronic, house",audio,audio-supported,audio-supported,,,,
full,1267,_EJZzZbzGqo,4,pop with a dance,unknown,unsupported,audio-supported,,,,
full,1267,_EJZzZbzGqo,5,beat-focused sound that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
full,1268,gA8EGM6eNCI,1,I recommend 'Meme Shimaliwa' by Vanity.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1268,gA8EGM6eNCI,2,It's a track from their album 'Meme Shimaliwa'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1268,gA8EGM6eNCI,3,"The song combines elements of pop, electronic",audio,audio-supported,audio-supported,,,,
full,1268,gA8EGM6eNCI,4,"hip-hop, which aligns well with El Roockie's style.",audio,audio-supported,audio-supported,,,,
full,1268,gA8EGM6eNCI,5,It has a catchy,unknown,unsupported,audio-supported,,,,
full,1268,gA8EGM6eNCI,6,upbeat sound that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
full,1333,sZNtPlWq5gI,1,Allow me to recommend 'Christmas in Hollis' by Run-DMC.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1333,sZNtPlWq5gI,2,"It's a classic Christmas song that combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
full,1333,sZNtPlWq5gI,3,The song has a catchy beat,audio,audio-supported,audio-supported,,,,
full,1333,sZNtPlWq5gI,4,a festive atmosphere that could be a fitting choice for your video.,general,general-supported,general-supported,,,,
full,1350,V224ftBNwws,1,Allow me to recommend 'You'll Never Run Out Of Love' by Anna Richey.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1350,V224ftBNwws,2,It's a track from her album 'You'll Never Run Out Of Love'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1350,V224ftBNwws,3,"It combines elements of pop, electronic",audio,audio-supported,audio-supported,,,,
full,1350,V224ftBNwws,4,chillout with female vocals.,audio,audio-supported,audio-supported,,,,
full,1350,V224ftBNwws,5,It was released in 2012,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1350,V224ftBNwws,6,could be a fitting choice for your video.,general,general-supported,general-supported,,,,
full,1366,6KvqOumQ7LA,1,I recommend 'Dança do Quadrado' by Iran Costa.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1366,6KvqOumQ7LA,2,It's a dance track with electronic,unknown,unsupported,audio-supported,,,,
full,1366,6KvqOumQ7LA,3,The song has a fast tempo,audio,audio-supported,audio-supported,,,,
full,1366,6KvqOumQ7LA,4,a catchy beat that can add energy to your video.,audio,audio-supported,audio-supported,,,,
full,1366,6KvqOumQ7LA,5,It's a great choice to incorporate Iran Costa's distinctive style into your video.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1370,Piak7SITdyc,1,"In that case, I would recommend 'Song For Tom' by Marcelo Fruet & Os Cozinheiros.",metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1370,Piak7SITdyc,2,"This track has a beautiful blend of indie, rock, pop",audio,audio-supported,audio-supported,,,,
full,1370,Piak7SITdyc,3,It's part of the album 'Song For Tom',metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1370,Piak7SITdyc,4,it's a perfect fit for your video.,general,general-supported,general-supported,,,,
full,1387,74ryfba6Bls,1,Allow me to recommend 'スピード' by 神聖かまってちゃん.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1387,74ryfba6Bls,2,It's a track from their album 'スピード'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1387,74ryfba6Bls,3,"It combines elements of rock, electronic",audio,audio-supported,audio-supported,,,,
full,1387,74ryfba6Bls,4,indie with a dance-like rhythm that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
full,1387,74ryfba6Bls,5,It was released in 2012,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1387,74ryfba6Bls,6,may contain the specific elements you want.,prompt,prompt-supported,prompt-supported,,,,
full,1388,aasg9gPQAy4,1,How about 'V bublinách' by KONECKONCŮ?,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1388,aasg9gPQAy4,2,It's an indie rock track with alternative influences.,audio,audio-supported,audio-supported,,,,
full,1388,aasg9gPQAy4,3,The song has a guitar-driven sound,audio,audio-supported,audio-supported,,,,
full,1388,aasg9gPQAy4,4,It was released in 2012,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1388,aasg9gPQAy4,5,could be a fitting choice for your video.,general,general-supported,general-supported,,,,
full,1392,aMiUOwiAHFQ,1,Allow me to recommend 'Don't you tell me' by Cookie the Herbalist.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1392,aMiUOwiAHFQ,2,It's a track from his album 'The Good Weed'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1392,aMiUOwiAHFQ,3,"The song combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
full,1392,aMiUOwiAHFQ,4,"dance, which aligns well with your preferences.",preference,preference-supported,preference-supported,dance,supported,"the user demonstrates a clear preference for music with a strong electronic influence and a driving, danceable rhythm. they appreciate soulful vocals and clever, layered electronic elements, often seeking music suitable for a night out. hip-hop influences are also appreciated, suggesting a broader taste within the electronic music spectrum. the user prefers music with a strong electronic influence. the user enjoys music with a driving, danceable rhythm. the user appreciates soulful vocals within their music preferences. the user favors music with a degree of rawness over highly polished productions. the user appreciates hip-hop influences in music. the user seeks music suitable for a night out, indicating a preference for energetic tracks.","while open to exploring new sounds, the user gravitates towards tracks with a degree of rawness and avoids overly polished or 'bright' vocal performances. they seem to enjoy music that encourages movement and possesses a distinct energy, indicating a dislike for overly cheerful or dated sounds. the user dislikes overly cheerful or 'bright' vocal performances."
full,1392,aMiUOwiAHFQ,5,It has a catchy beat,audio,audio-supported,audio-supported,,,,
full,1392,aMiUOwiAHFQ,6,a vibrant sound that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
full,1412,P5_qGtuWUT0,1,Allow me to recommend 'El Chumbeque' by El Chumbeque.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1412,P5_qGtuWUT0,2,It's a track from their album 'El Chumbeque'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1412,P5_qGtuWUT0,3,"It combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
full,1412,P5_qGtuWUT0,4,This song may be a fitting choice for your video.,general,general-supported,general-supported,,,,
full,1413,Yrvc2S0o4MI,1,How about 'Salgan de La Calle' by Real_Rpa?,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1413,Yrvc2S0o4MI,2,"It's a track that combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
full,1413,Yrvc2S0o4MI,3,"Although I don't have much information about the specific album or artists, this song might have the experimental",metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1413,Yrvc2S0o4MI,4,indie influences you're looking for.,prompt,prompt-supported,prompt-supported,,,,
full,1419,YwGUMYrj7As,1,Allow me to recommend 'Quién' by Pastora Soler.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1419,YwGUMYrj7As,2,It's a track from her album 'Quién'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1419,YwGUMYrj7As,3,"The song combines elements of pop, soul",audio,audio-supported,audio-supported,,,,
full,1419,YwGUMYrj7As,4,"rock, with Pastora Soler's powerful",metadata,metadata-supported,metadata-supported,rock,supported,,
full,1419,YwGUMYrj7As,5,It was released in 2009,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1419,YwGUMYrj7As,6,may contain the specific elements you're looking for.,prompt,prompt-supported,prompt-supported,,,,
full,1450,6FFDbru0HS8,1,Allow me to recommend 'Scooby Doo' by Dweeb.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1450,6FFDbru0HS8,2,It's a track from their album 'Scooby Doo'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1450,6FFDbru0HS8,3,"The song combines elements of rock, electronic",audio,audio-supported,audio-supported,,,,
full,1450,6FFDbru0HS8,4,"indie music, which aligns well with the style you're looking for.",prompt,prompt-supported,prompt-supported,,,,
full,1450,6FFDbru0HS8,5,It has a fast-paced,audio,audio-supported,audio-supported,,,,
full,1450,6FFDbru0HS8,6,energetic sound with a touch of alternative influences.,audio,audio-supported,audio-supported,,,,
full,1523,naEzZHwLYXQ,1,Allow me to recommend 'Somebody That I Used To Know' by DJ S.K.T.,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1523,naEzZHwLYXQ,2,electronic track with pop influences.,audio,audio-supported,audio-supported,,,,
full,1523,naEzZHwLYXQ,3,"Although I don't have much information about this specific track, DJ S.K.T is known for their dance",unknown,unsupported,audio-supported,,,,
full,1523,naEzZHwLYXQ,4,electronic music with female vocalists.,audio,audio-supported,audio-supported,,,,
full,1523,naEzZHwLYXQ,5,This track may align well with your preferences.,preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a clear preference for energetic electronic music, particularly tracks with a driving beat and prominent female vocals. they enjoy dance music with a strong, energetic feel, appreciating tracks that inspire movement and have a catchy quality. while open to exploring new sounds, the user gravitates towards a refined electronic sound, avoiding harsh sound design and overly intense or 'loud' tracks. they value a faster tempo and depth within the music, suggesting an appreciation for complexity and a desire for a smoother, more sophisticated listening experience. the user seems to enjoy a balance of energy and refinement. the user prefers energetic electronic music with a driving beat. the user enjoys dance music and tracks that inspire movement. the user appreciates prominent female vocals in music. the user prefers a refined electronic sound, avoiding harsh sound design. the user favors a faster tempo in their music selections. the user seeks depth and complexity within electronic music.",the user dislikes overly intense or 'loud' electronic tracks.
full,1530,QjaPQaX_tW0,1,How about 'Sunshine' by The Dirty Youth?,metadata,metadata-supported,metadata-supported,,uncheckable,,
full,1530,QjaPQaX_tW0,2,It's a track from their album 'Sunshine'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
