sample_idx,video_id,gt_music_id,preference_variant,user_text,original_user_text,generated_text,reference_text,music_title,music_artist,is_fallback,scope_note
326,Nun6L-ahGL8,Nun6L-ahGL8_nbchhRSriRg,cf_upbeat_electronic,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, but I would like to incorporate a bit more of Kokane's distinctive style, especially his R&B and pop components. I'm also interested in rock elements.","In that case, I recommend 'My World' by Kokane. This track combines elements of Hip-Hop, electronic, and pop genres, creating a vibrant and energetic sound. It has a clear rhythm and energetic beats that will add a modern dance or pop feel to your video.","Allow me to recommend 'My World' by Kokane. It's a track from the album 'Lady Kokane Presents: Kokane Love Songs'. It combines elements of hip-hop, electronic, R&B, pop, and rock, which could be a fitting choice for your video. The song has a mix of electronic beats, synth sounds, and drums that add to the overall sound.",My World,Kokane,0,prompt_text_changed_only_precomputed_text_feature_unchanged
326,Nun6L-ahGL8,Nun6L-ahGL8_nbchhRSriRg,cf_lyrical_piano,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, but I would like to incorporate a bit more of Kokane's distinctive style, especially his R&B and pop components. I'm also interested in rock elements.","In that case, I recommend 'My World' by Kokane. This track combines elements of Hip-Hop, R&B, and electronic music with a slow tempo and a soothing acoustic texture. It has a gentle melody and a calm sentimental mood that would be perfect for your video.","Allow me to recommend 'My World' by Kokane. It's a track from the album 'Lady Kokane Presents: Kokane Love Songs'. It combines elements of hip-hop, electronic, R&B, pop, and rock, which could be a fitting choice for your video. The song has a mix of electronic beats, synth sounds, and drums that add to the overall sound.",My World,Kokane,0,prompt_text_changed_only_precomputed_text_feature_unchanged
348,6WpF3T7_-WY,6WpF3T7_-WY_334K3xDT5OU,original,"That sounds great, but I would like to incorporate some elements of Diez Mo's style as well. Can you recommend a track that combines hip-hop, electronic, and soul with a dance vibe?","That sounds great, but I would like to incorporate some elements of Diez Mo's style as well. Can you recommend a track that combines hip-hop, electronic, and soul with a dance vibe?","I suggest checking out 'Poser' by Diez Mo feat. It's a track from Diez Mo's album 'Poser'. This song combines hip-hop, electronic, and soul elements with a dance vibe. It was released in 2014 and has a catchy beat and energetic vocals that could be a fitting choice for your video.","Sure! How about 'Poser' by Diez Mo feat. Modibo? It's a track from their project 'Diezporama'. It combines elements of hip-hop, electronic, soul, and dance. It was directed by FEDZ and has a catchy beat and synth sound.",Poser,Diez Mo feat,0,prompt_text_changed_only_precomputed_text_feature_unchanged
348,6WpF3T7_-WY,6WpF3T7_-WY_334K3xDT5OU,cf_upbeat_electronic,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, but I would like to incorporate some elements of Diez Mo's style as well. Can you recommend a track that combines hip-hop, electronic, and soul with a dance vibe?","In that case, I recommend 'Poser' by Diez Mo feat. It's a track from the album 'Poser' and combines elements of Hip-Hop, electronic, R&B, dance, and pop. The song has a fast-paced beat and a catchy rhythm that will give your video a lively and energetic feel.","Sure! How about 'Poser' by Diez Mo feat. Modibo? It's a track from their project 'Diezporama'. It combines elements of hip-hop, electronic, soul, and dance. It was directed by FEDZ and has a catchy beat and synth sound.",Poser,Diez Mo feat,0,prompt_text_changed_only_precomputed_text_feature_unchanged
348,6WpF3T7_-WY,6WpF3T7_-WY_334K3xDT5OU,cf_lyrical_piano,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, but I would like to incorporate some elements of Diez Mo's style as well. Can you recommend a track that combines hip-hop, electronic, and soul with a dance vibe?","Allow me to recommend 'Poser' by Diez Mo feat. It's a track from the album 'Poser' by Diez Mo. The song combines elements of Hip-Hop, R&B, and electronic music with a slow tempo and a soothing acoustic texture. It has a gentle melody and a calm sentimental mood that could be a fitting choice for your video.","Sure! How about 'Poser' by Diez Mo feat. Modibo? It's a track from their project 'Diezporama'. It combines elements of hip-hop, electronic, soul, and dance. It was directed by FEDZ and has a catchy beat and synth sound.",Poser,Diez Mo feat,0,prompt_text_changed_only_precomputed_text_feature_unchanged
357,aXgXFr89wpY,aXgXFr89wpY_5cdy3zeBS0w,original,"That sounds great, but I also want to incorporate some hip-hop and rock influences into the music. I'm also interested in male vocals and electronic beats.","That sounds great, but I also want to incorporate some hip-hop and rock influences into the music. I'm also interested in male vocals and electronic beats.","Allow me to recommend 'Vampires' by Da Messenger ft; 24hrs. It's a track from their album 'Vampires'. The song combines elements of hip-hop, rock, and electronic music. It features male vocals and has a fast-paced electronic beat. The track was released in 2014 and has a techno and electronic sound.",Allow me to recommend 'Vampires' by Da Messenger ft. T-Clax. It's a hip-hop track with electronic and rock elements that could be a fitting choice for your video. It features male vocals and has an energetic and dynamic sound with electronic beats.,Vampires,Da Messenger ft,0,prompt_text_changed_only_precomputed_text_feature_unchanged
357,aXgXFr89wpY,aXgXFr89wpY_5cdy3zeBS0w,cf_upbeat_electronic,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, but I also want to incorporate some hip-hop and rock influences into the music. I'm also interested in male vocals and electronic beats.","In that case, I recommend 'Vampires' by Da Messenger ft; 24hrs. This track combines elements of Hip-Hop, electronic, dance, pop, and rock. It has a fast-paced beat and a bright mood that will give your video a lively and energetic feel.",Allow me to recommend 'Vampires' by Da Messenger ft. T-Clax. It's a hip-hop track with electronic and rock elements that could be a fitting choice for your video. It features male vocals and has an energetic and dynamic sound with electronic beats.,Vampires,Da Messenger ft,0,prompt_text_changed_only_precomputed_text_feature_unchanged
357,aXgXFr89wpY,aXgXFr89wpY_5cdy3zeBS0w,cf_lyrical_piano,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, but I also want to incorporate some hip-hop and rock influences into the music. I'm also interested in male vocals and electronic beats.","Allow me to recommend 'Vampires' by Da Messenger ft; 24hrs. It's a track from their album 'Vampires'. The song combines elements of Hip-Hop, R&B, and electronic music with a slow tempo and a soothing acoustic texture. It has a calm and sentimental mood that could be a fitting choice for your video.",Allow me to recommend 'Vampires' by Da Messenger ft. T-Clax. It's a hip-hop track with electronic and rock elements that could be a fitting choice for your video. It features male vocals and has an energetic and dynamic sound with electronic beats.,Vampires,Da Messenger ft,0,prompt_text_changed_only_precomputed_text_feature_unchanged
358,4ldBWUbiDTM,4ldBWUbiDTM_bs9xnYfKAQA,original,"That sounds great, I like the rock and alternative types in your music recommendations. But I would like to incorporate a bit more of La Crus's distinctive style, especially their 80s and indie components. I'm also interested in pop elements with female vocals.","That sounds great, I like the rock and alternative types in your music recommendations. But I would like to incorporate a bit more of La Crus's distinctive style, especially their 80s and indie components. I'm also interested in pop elements with female vocals.","Allow me to recommend 'Mentimi' by La Crus. It's a track from their album 'Mentimi'. It combines elements of rock, pop, and indie with female vocals that could be a fitting choice for your video. It was released in 2010 which may contain the specific elements you want.","Allow me to recommend 'Mentimi' by La Crus. It's a track from their album 'Mentimi'. It combines elements of 80s, indie, and alternative rock with pop influences. This song has guitar-based music and features female vocals. It was released in 2008, which may contain the specific elements you're looking for.",Mentimi,La Crus,0,prompt_text_changed_only_precomputed_text_feature_unchanged
358,4ldBWUbiDTM,4ldBWUbiDTM_bs9xnYfKAQA,cf_upbeat_electronic,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, I like the rock and alternative types in your music recommendations. But I would like to incorporate a bit more of La Crus's distinctive style, especially their 80s and indie components. I'm also interested in pop elements with female vocals.","In that case, I would recommend 'Mentimi' by La Crus. This track combines elements of rock, pop, and electronic music, creating a catchy and energetic sound. It has a bright mood and clear rhythm, making it perfect for a video with a modern dance or pop feel.","Allow me to recommend 'Mentimi' by La Crus. It's a track from their album 'Mentimi'. It combines elements of 80s, indie, and alternative rock with pop influences. This song has guitar-based music and features female vocals. It was released in 2008, which may contain the specific elements you're looking for.",Mentimi,La Crus,0,prompt_text_changed_only_precomputed_text_feature_unchanged
