sample_idx,video_id,gt_music_id,preference_variant,positive_hits,negative_hits,n_positive_hits,n_negative_hits,alignment_score,is_aligned,has_conflict,ESS_from_original,generated_text
3094,w_TlhlzrpTs,w_TlhlzrpTs_6sbXqAdkiFM,cf_lyrical_piano,acoustic;slow,electronic,2,1,1,1,1,0.7846153846153846,"Allow me to recommend 'Hi' by BiS. It's a track from their album 'Hi'. The song combines elements of rock, indie, and alternative with a touch of electronic. It has a slow tempo and a soothing acoustic sound that could be a fitting choice for your video."
3106,Yifg3RyrEso,Yifg3RyrEso_VhieV6GXfNY,cf_upbeat_electronic,bright;dance;electronic;energetic;pop;rhythm,,6,0,6,1,0,0.736842105263158,"In that case, I would recommend 'The Reason' by Reks. This track combines elements of Hip-Hop, electronic, rock, and pop, creating a unique and energetic sound. It has a bright mood and clear rhythm, perfect for a dance or pop video."
3106,Yifg3RyrEso,Yifg3RyrEso_VhieV6GXfNY,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.7333333333333334,"I suggest checking out 'The 100' by Reks. It's a track from his album 'The Greatest X' and features a lyrical piano background with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood. This song could be a perfect fit for your video."
3121,yyM7brxTe6E,yyM7brxTe6E_JaBKUH59Zwo,cf_upbeat_electronic,beat;dance;electronic;modern;pop,,5,0,5,1,0,0.6415094339622642,"In that case, I recommend 'Wake Up' by 'DUKE CITY SAINTS' featuring UNREAL. This track combines elements of Hip-Hop, electronic, pop, and dance genres. It has a fast-paced beat and a modern dance or pop feel that will add energy to your video."
3121,yyM7brxTe6E,yyM7brxTe6E_JaBKUH59Zwo,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.6226415094339622,I recommend 'Wake Up' by 'DUKE CITY SAINTS' featuring UNREAL. It's a track with lyrical piano background music and a slow tempo. The song has a soft acoustic texture and a gentle melody that creates a calm and sentimental mood. It's a perfect choice for your video.
3126,pDwBFbI3j8k,pDwBFbI3j8k_Uy_BogBCpp8,cf_upbeat_electronic,beat;beats;bright;dance;electronic;energetic;modern;pop;rhythm;upbeat,,10,0,10,1,0,0.6481481481481481,"In that case, I would recommend 'Love Me' by J. Cole. This track combines elements of Hip-Hop, electronic, and pop genres, creating a catchy and upbeat sound. It has a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling that would be perfect for your video."
3126,pDwBFbI3j8k,pDwBFbI3j8k_Uy_BogBCpp8,cf_lyrical_piano,acoustic;calm;emotional;gentle;lyrical;melody;piano;sentimental;slow;soft,,10,0,10,1,0,0.7966101694915254,"In that case, I recommend 'Lyrical Piano Background Music' by Piano Music. This track offers a perfect blend of lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood. It's a great choice for creating a relaxing and emotional atmosphere in your video."
3129,TcfxyMRLVRg,TcfxyMRLVRg_U9CmRdMAtIc,cf_upbeat_electronic,electronic;energetic;pop,,3,0,3,1,0,0.5714285714285714,"Allow me to recommend '懸崖上的玫瑰' by 陳妍希. It's a track from her album '懸崖上的玫瑰'. This song combines elements of pop, rock, and electronic music with a female vocalist. It has a fast-paced and energetic sound that could be a fitting choice for your video."
3129,TcfxyMRLVRg,TcfxyMRLVRg_U9CmRdMAtIc,cf_lyrical_piano,acoustic;calm;gentle;melody;sentimental;slow,,6,0,6,1,0,0.5686274509803921,"Allow me to recommend '懸崖上的玫瑰' by 陳妍希. It's a track from her album '懸崖上的玫瑰'. The song combines elements of pop, rock, and indie with a slow tempo and acoustic guitar. It has a gentle melody and a calm sentimental mood that could be a fitting choice for your video."
3135,yCDcZ9UtIWg,yCDcZ9UtIWg_Hl-pSwEXlFw,cf_upbeat_electronic,beat;dance;electronic;modern;pop,,5,0,5,1,0,0.6964285714285714,"In that case, I would recommend 'Pété Les Caisson' by Sorrow feat M. This track combines elements of Hip-Hop, electronic, dance, pop, and rock genres. It has a fast-paced beat and a modern dance or pop feel that would be perfect for your video."
3135,yCDcZ9UtIWg,yCDcZ9UtIWg_Hl-pSwEXlFw,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.7333333333333334,Allow me to recommend 'Pété Les Caisson' by Sorrow feat M. It's a track with lyrical piano background music and a slow tempo. The song has a soft acoustic texture and a gentle melody that creates a calm and sentimental mood. It's a perfect choice for your video.
3170,pT9lqqvBsdo,pT9lqqvBsdo_iF7HM0jzDP8,cf_upbeat_electronic,dance;electronic;energetic;modern;pop;rhythm;tempo,,7,0,7,1,0,0.6612903225806452,"In that case, I recommend 'Leave This World Behind (Radio Edit)' by Sean Bay featuring Arabella. This track is from the album 'Leave This World Behind' and offers a perfect blend of electronic, dance, and pop genres. It has a fast tempo and a catchy rhythm that will create an energetic and modern atmosphere for your video."
3170,pT9lqqvBsdo,pT9lqqvBsdo_iF7HM0jzDP8,cf_lyrical_piano,acoustic;gentle;sentimental;slow;soft,electronic,5,1,4,1,1,0.7058823529411764,"In that case, I recommend 'Leave This World Behind (Radio Edit)' by Sean Bay featuring Arabella. This track combines electronic and pop elements with a touch of rock and indie influences. The lyrics are by Arabella and the music is composed by Sean Bay. The song has a slow tempo and a soft acoustic texture, creating a gentle and sentimental mood that would be perfect for your video."
3225,QtCxsZNx8pE,QtCxsZNx8pE_zmWpJONAYzU,cf_upbeat_electronic,beat;electronic;energetic;rhythm,,4,0,4,1,0,0.7777777777777778,"In that case, I would recommend 'Sunshine' by The Sounds. This track is from their album 'Something To Die For' and offers a perfect blend of electronic, rock, and indie genres. It has a fast-paced rhythm and a catchy beat that will give your video a lively and energetic feel."
3225,QtCxsZNx8pE,QtCxsZNx8pE_zmWpJONAYzU,cf_lyrical_piano,calm;piano;slow,,3,0,3,1,0,0.8939393939393939,"I understand your preference for a slow tempo and a calm mood. However, I don't have enough information to recommend a specific track that matches your requirements. Please provide more details about the piano background music you're looking for, such as the genre, instrumentation, and style."
3243,mgP4sPHu0mU,mgP4sPHu0mU_8L3KkaMjYaw,cf_upbeat_electronic,dance;electronic;energetic;modern;pop;rhythm;tempo,,7,0,7,1,0,0.6206896551724138,"In that case, I recommend 'Burger Frites Sodas' by ALL MIGHTY CREW. This track combines elements of Hip-Hop, electronic, dance, pop, and electro genres. It has a fast tempo and a clear rhythm, creating an energetic and modern dance vibe. It's perfect for your video!"
3243,mgP4sPHu0mU,mgP4sPHu0mU_8L3KkaMjYaw,cf_lyrical_piano,acoustic;calm;sentimental;slow,electronic;hip-hop,4,2,2,1,1,0.5,"Allow me to recommend 'Burger Frites Sodas' by ALL MIGHTY CREW. It's a track from their album 'Burger Frites Sodas'. The song combines elements of Hip-Hop, electronic, and pop with a touch of R&B. It has a slow tempo and a soothing acoustic texture, which can create a calm and sentimental mood for your video."
3256,cqoeZEweGy4,cqoeZEweGy4_HYgZR5EiTsM,cf_upbeat_electronic,beat;dance;electronic;energetic;pop;rhythm,,6,0,6,1,0,0.6666666666666667,"In that case, I recommend 'Aston Martin Music' by Rick Ross. This track is from the album 'Aston Martin Music' and offers a perfect blend of Hip-Hop, electronic, pop, and dance genres. It has a fast-paced rhythm and a catchy beat that will give your video a lively and energetic feel."
3256,cqoeZEweGy4,cqoeZEweGy4_HYgZR5EiTsM,cf_lyrical_piano,acoustic;calm;gentle;melody;sentimental;slow,hip-hop,6,1,5,1,1,0.6724137931034483,"Allow me to recommend 'Aston Martin Music' by Rick Ross. It's a track from his album 'Aston Martin Music'. This song combines elements of Hip-Hop, R&B, and pop with a slow tempo and a soothing acoustic sound. It has a gentle melody and a calm sentimental mood that could be a perfect fit for your video."
3271,fnbjTTxMN0I,fnbjTTxMN0I_HKo7DEOjXng,cf_upbeat_electronic,beat;dance;electronic;energetic;pop;tempo,,6,0,6,1,0,0.6666666666666667,"In that case, I would recommend 'Segundos Fuera' by Santaflow. This track combines elements of Hip-Hop, electronic, pop, and dance genres. It has a fast tempo and a catchy beat that will give your video a lively and energetic feel."
3271,fnbjTTxMN0I,fnbjTTxMN0I_HKo7DEOjXng,cf_lyrical_piano,acoustic;calm;gentle;melody;sentimental;slow,hip-hop,6,1,5,1,1,0.5471698113207547,"Allow me to recommend 'Segundos Fuera' by Santaflow. It's a track from their album 'Segundos Fuera'. The song combines elements of Hip-Hop, R&B, and pop with a slow tempo and a soothing acoustic sound. It has a gentle melody and a calm sentimental mood that could be a fitting choice for your video."
3290,6fAbkc0sdtA,6fAbkc0sdtA_3L1cePInKU8,cf_upbeat_electronic,beat;beats;dance;electronic;energetic;modern;pop;tempo,,8,0,8,1,0,0.75,"In that case, I would recommend 'Sunshine' by The Fresh & Onlys. This track is a perfect fit for your video as it combines electronic, indie, and rock elements with a pop and dance vibe. It has a fast tempo and energetic beats that will add a modern and lively feel to your video."
3290,6fAbkc0sdtA,6fAbkc0sdtA_3L1cePInKU8,cf_lyrical_piano,lyrical;piano,,2,0,2,1,0,0.9565217391304348,I suggest you consider the track 'Lyrical Piano Background Music - 1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3300,fVFgTzPNGM8,fVFgTzPNGM8_hyM348BSQEw,cf_upbeat_electronic,beat;dance;electronic;energetic;pop,,5,0,5,1,0,0.6440677966101696,"In that case, I recommend 'I'm Alive' by J.R. featuring J.R. It's a track from the album 'I'm Alive'. This song combines elements of Hip-Hop, electronic, rock, and pop, with a dance and pop feel. It has a fast-paced beat and energetic vibe that aligns well with your preferences."
3300,fVFgTzPNGM8,fVFgTzPNGM8_hyM348BSQEw,cf_lyrical_piano,lyrical;piano;slow,electronic;hip-hop,3,2,1,1,1,0.7971014492753623,"I suggest checking out 'Lyrical Piano Background Music' by Piano Music. It's a track that falls under the genres of Hip-Hop, rock, pop, and electronic. The song has a slow tempo and features a piano as the main instrument. It creates a soothing and relaxing atmosphere that can complement your video."
3317,yN6J9nQSaJw,yN6J9nQSaJw_EZrv2vrQZXg,cf_upbeat_electronic,beat;dance;electronic;modern;pop,,5,0,5,1,0,0.7241379310344828,"In that case, I recommend 'MY QUEEN' by YOUNG D. This track combines elements of Hip-Hop, electronic, R&B, dance, and pop genres. It has a fast-paced beat and a modern dance or pop feel that will add energy to your video."
3317,yN6J9nQSaJw,yN6J9nQSaJw_EZrv2vrQZXg,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.7619047619047619,Allow me to recommend 'MY QUEEN' by YOUNG D. It's a track with lyrical piano background music and a slow tempo. The song has a soft acoustic texture and a gentle melody that creates a calm and sentimental mood. It's a perfect choice for your video.
3346,xzeRWhp2HIc,xzeRWhp2HIc_gELSZUuDJrY,cf_upbeat_electronic,beat;beats;dance;electronic;energetic;modern;pop;rhythm,,8,0,8,1,0,0.7903225806451613,"In that case, I would recommend 'TO YOUNG LEADERS' by Guante & Big Cats. This track combines elements of Hip-Hop, electronic, rock, dance, and pop, creating a vibrant and energetic sound. It has a clear rhythm and energetic beats that will add a modern dance or pop feel to your video."
3346,xzeRWhp2HIc,xzeRWhp2HIc_gELSZUuDJrY,cf_lyrical_piano,acoustic;calm;sentimental;slow,electronic;hip-hop,4,2,2,1,1,0.603448275862069,"Allow me to recommend 'TO YOUNG LEADERS' by Guante & Big Cats. It's a track from their album 'TO YOUNG LEADERS'. The song combines elements of Hip-Hop, electronic, and rock with a touch of indie and alternative influences. It has a slow tempo and a soothing acoustic texture, which can create a calm and sentimental mood for your video."
3362,AVVxorwxecw,AVVxorwxecw_aAV_itgeW4w,cf_upbeat_electronic,beat;beats;bright;dance;electronic;energetic;modern;pop;rhythm;upbeat,,10,0,10,1,0,0.728813559322034,"In that case, I would recommend 'Beautiful' by Eminem. This track combines elements of Hip-Hop, pop, and electronic music, creating a catchy and upbeat sound. It has a bright mood, clear rhythm, energetic beats, and a modern dance or pop feel. It's a great choice for your video."
3362,AVVxorwxecw,AVVxorwxecw_aAV_itgeW4w,cf_lyrical_piano,acoustic;calm;emotional;gentle;lyrical;melody;piano;sentimental;slow,,9,0,9,1,0,0.8253968253968254,"In that case, I would recommend 'Beautiful' by Eminem. This track has a lyrical piano background and a slow tempo, creating a soothing and emotional atmosphere. The acoustic texture and gentle melody add to the calm and sentimental mood of the song. It's a perfect choice for your video."
3365,SQBmCpPJGGw,SQBmCpPJGGw_2m7Tdn7gVdE,cf_upbeat_electronic,electronic;energetic;pop;rhythm,melody,4,1,3,1,1,0.6862745098039216,"In that case, I would recommend 'Rupture' by Oli Laroche. This track is part of the album 'Rupture' and offers a perfect blend of indie, rock, electronic, and pop genres. It has a fast-paced rhythm and a catchy melody that will give your video a lively and energetic feel."
3365,SQBmCpPJGGw,SQBmCpPJGGw_2m7Tdn7gVdE,cf_lyrical_piano,acoustic;emotional;piano;slow,,4,0,4,1,0,0.6153846153846154,"Allow me to recommend 'Rupture' by Oli Laroche. It's a track from his album 'Rupture'. The song combines elements of rock, indie, and alternative with a focus on piano and acoustic instruments. It has a slow tempo and a soothing, emotional vibe that could be a perfect fit for your video."
3381,X1QRMJq-h9U,X1QRMJq-h9U_IobSd71BE9g,cf_upbeat_electronic,bright;dance;electronic;energetic;pop;rhythm,,6,0,6,1,0,0.6842105263157895,"In that case, I recommend 'Enshrined in My Memory' by Timo Tolkki's Avalon featuring Elize Ryd. This track combines rock, pop, and electronic elements, creating a catchy and energetic sound. It has a bright mood and clear rhythm, perfect for a dance or pop video."
3381,X1QRMJq-h9U,X1QRMJq-h9U_IobSd71BE9g,cf_lyrical_piano,,,0,0,0,0,0,0.5087719298245614,"Allow me to recommend 'Enshrined in My Memory' by Timo Tolkki's Avalon featuring Elize Ryd. It's a track from their album 'Enshrined in My Memory'. This song combines elements of rock, pop, and alternative with a touch of metal. It features Elize Ryd's powerful vocals and the lyrics were written by Elize Ryd. The music video was directed by Ville Juurikkala."
3414,GvGlDimlZxc,GvGlDimlZxc_rNXvMajnoQ4,cf_upbeat_electronic,dance;electronic;energetic;modern,,4,0,4,1,0,0.5660377358490566,"In that case, I recommend 'Nothing Remains' by Like A Storm. This track combines elements of rock, metal, and alternative with electronic influences. It has a fast-paced and energetic sound that will give your video a modern and danceable vibe."
3414,GvGlDimlZxc,GvGlDimlZxc_rNXvMajnoQ4,cf_lyrical_piano,acoustic;slow,electronic,2,1,1,1,1,0.24489795918367352,"Allow me to recommend 'Nothing Remains' by Like A Storm. It's a track from their album 'Nothing Remains'. The song combines elements of rock, metal, and alternative with a touch of electronic and indie influences. It has a slow tempo and a soothing acoustic sound that could be a fitting choice for your video."
3454,qf-l0RJThfA,qf-l0RJThfA_74jEqQczxGc,cf_upbeat_electronic,beat;dance;electronic;energetic;modern;pop;rhythm;upbeat,,8,0,8,1,0,0.6935483870967742,"In that case, I would recommend 'Le plus fort' by AUTOMAT. This track is from their album 'Le plus fort' and it perfectly fits your preferences. It has a rock and indie sound with electronic elements, creating an upbeat and energetic atmosphere. The song has a clear rhythm and a modern dance or pop feel, making it a great choice for your video."
3454,qf-l0RJThfA,qf-l0RJThfA_74jEqQczxGc,cf_lyrical_piano,acoustic;calm;sentimental;slow,,4,0,4,1,0,0.6949152542372881,"Allow me to recommend 'Le plus fort' by AUTOMAT. It's a track from their album 'Le plus fort'. The song combines elements of rock, indie, and alternative with a focus on guitar and vocals. It has a slow tempo and a soothing acoustic texture, which can create a calm and sentimental mood for your video."
3463,Ga9vrr_fB-k,Ga9vrr_fB-k_nGpQxNRnNtQ,cf_upbeat_electronic,beat;dance;electronic;energetic;pop;tempo,,6,0,6,1,0,0.6326530612244898,"In that case, I recommend 'Dingue' by Daddy Clean. This track combines elements of Hip-Hop, electronic, dance, pop, and rock genres. It has a fast tempo and a catchy beat that will give your video a lively and energetic feel."
3463,Ga9vrr_fB-k,Ga9vrr_fB-k_nGpQxNRnNtQ,cf_lyrical_piano,acoustic;calm;sentimental;slow,dance;electronic;hip-hop,4,3,1,1,1,0.5882352941176471,"Allow me to recommend 'Dingue' by Daddy Clean. It's a track from the album 'Dingue' and combines elements of Hip-Hop, electronic, dance, pop, and rock. The song has a slow tempo and a soothing acoustic texture, which can create a calm and sentimental mood for your video."
3471,hxub0S_4u8Q,hxub0S_4u8Q_S53iYzSn4p8,cf_upbeat_electronic,beat;dance;electronic;energetic;pop;tempo,,6,0,6,1,0,0.6226415094339622,"In that case, I recommend 'Shot Me Down' by Mark Merek. This track combines electronic, Hip-Hop, and pop elements with a dance vibe. It has a fast tempo and a catchy beat that will give your video a lively and energetic feel."
3471,hxub0S_4u8Q,hxub0S_4u8Q_S53iYzSn4p8,cf_lyrical_piano,acoustic;calm;gentle;melody;sentimental;slow,electronic;hip-hop,6,2,4,1,1,0.5932203389830508,"Allow me to recommend 'Shot Me Down' by Mark Merek. It's a track from his album 'Shot Me Down'. The song combines elements of Hip-Hop, electronic, and pop with a slow tempo and a soothing acoustic sound. It has a gentle melody and a calm sentimental mood that could be a fitting choice for your video."
3494,9EO4nBIe-yA,9EO4nBIe-yA_RUjHBwO0EgM,cf_upbeat_electronic,beat;dance;electronic;modern;pop;upbeat,,6,0,6,1,0,0.5227272727272727,"In that case, I would recommend 'Sunny Day' by ストロベリー・スパンキー. This track is from their album 'Sunny Day' and offers a perfect blend of electronic, rock, indie, and pop genres. It has a catchy and upbeat sound with a modern dance and pop feel. It's a great choice for your video."
3494,9EO4nBIe-yA,9EO4nBIe-yA_RUjHBwO0EgM,cf_lyrical_piano,emotional;lyrical;piano;sentimental;slow,electronic,5,1,4,1,1,0.7058823529411764,"Allow me to recommend 'Love Song' by 柴咲コウ. It's a track from their album 'Love Song'. The song combines elements of rock, indie, and pop with electronic influences. It has a slow tempo and features lyrical piano, which aligns well with the emotional and sentimental mood you're looking for."
3506,raE8dGyRTXQ,raE8dGyRTXQ_IPawwnMx32I,cf_upbeat_electronic,beat;dance;electronic;energetic;modern;pop;rhythm;upbeat,,8,0,8,1,0,0.7096774193548387,"In that case, I recommend 'Buffalo Stars' by Lelia Broussard. This track is from the album 'Buffalo Stars' and offers a perfect blend of pop, rock, and electronic genres. It has a catchy and upbeat rhythm, with a modern dance and pop feel. The song was released in 2013 and is sure to add a vibrant and energetic atmosphere to your video."
3506,raE8dGyRTXQ,raE8dGyRTXQ_IPawwnMx32I,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.8032786885245902,"In that case, I recommend 'Buffalo Stars' by Lelia Broussard. This track has a beautiful lyrical piano background with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood. It's perfect for creating a romantic atmosphere in your wedding video."
3514,6FE8jlwBGJs,6FE8jlwBGJs_T5V0hhZ3IVg,cf_upbeat_electronic,energetic;pop,,2,0,2,1,0,0.6491228070175439,"In that case, I recommend 'One More Day' by Go With Me. This track has a rock and pop sound with indie and alternative influences. It features guitar and male vocals, creating a catchy and energetic vibe. The song was released in 2012 and is part of the album 'One More Day'."
3514,6FE8jlwBGJs,6FE8jlwBGJs_T5V0hhZ3IVg,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.7413793103448276,"In that case, I recommend 'One More Day' by Go With Me. This track has a lyrical piano background with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood. It's a perfect fit for your video."
3515,IBgI2Mniq6w,IBgI2Mniq6w_TfbhL9w7DHE,cf_upbeat_electronic,dance;electronic;modern;pop;rhythm;tempo,,6,0,6,1,0,0.6833333333333333,"In that case, I recommend 'Let It Go (Faustix & Imanos Remix)' by Dragonette. This track is a remix of the original song and offers a modern dance and pop sound with electronic elements. It has a fast tempo and a clear rhythm that will add energy to your video."
3515,IBgI2Mniq6w,IBgI2Mniq6w_TfbhL9w7DHE,cf_lyrical_piano,lyrical;piano;sentimental;slow,dance;electronic,4,2,2,1,1,0.65,"I suggest listening to 'Let It Go' by Dragonette. It's a track from their album 'Let It Go'. The song combines elements of electronic, dance, and pop genres with a touch of rock. It has a slow tempo and features lyrical piano, which can create a soothing and sentimental atmosphere for your video."
3563,O8k8XT6gLzI,O8k8XT6gLzI_cgKt90e0500,cf_upbeat_electronic,electronic;energetic;modern,,3,0,3,1,0,0.6451612903225806,"In that case, I would recommend 'Color Voice' by EMILY LETTUCE. This track is from their album 'Color Voice' and offers a blend of rock, indie, and alternative genres. It has a fast-paced and energetic sound with electronic elements, which will give your video a vibrant and modern feel."
3563,O8k8XT6gLzI,O8k8XT6gLzI_cgKt90e0500,cf_lyrical_piano,acoustic;slow,,2,0,2,1,0,0.4464285714285714,"Allow me to recommend 'Color Voice' by EMILY LETTUCE. It's a track from their album 'Color Voice'. The song combines elements of rock, indie, and alternative with a focus on guitar and vocals. It has a slow tempo and a soothing acoustic sound that could be a fitting choice for your video."
3565,G_PjcAfVJkY,G_PjcAfVJkY_butKQYYzySM,cf_upbeat_electronic,bright;electronic;energetic;pop;rhythm,,5,0,5,1,0,0.4782608695652174,"In that case, I would recommend 'Pewnego razu w Warszawie' by Kritaczi. This track combines elements of Hip-Hop, electronic, rock, and pop, creating a unique and energetic sound. It has a bright mood and clear rhythm, perfect for creating a lively atmosphere in your video."
3565,G_PjcAfVJkY,G_PjcAfVJkY_butKQYYzySM,cf_lyrical_piano,acoustic;calm;sentimental;slow,electronic;hip-hop,4,2,2,1,1,0.7068965517241379,"I recommend 'Pewnego razu w Warszawie' by Kritaczi. It's a track from their album 'Pewnego razu w Warszawie'. The song combines elements of Hip-Hop, rock, and electronic music with a touch of jazz and soul. It has a slow tempo and a soothing acoustic texture, which can create a calm and sentimental atmosphere for your video."
3587,K7KMRBoqQUg,K7KMRBoqQUg_P56SorCCSmI,cf_upbeat_electronic,dance;electronic;pop;rhythm;tempo,,5,0,5,1,0,0.5714285714285714,"In that case, I would recommend 'Shooting Star' by Owl City. This track is a perfect fit for your preferences as it combines electronic, dance, pop, and rock elements. It has a fast tempo and a catchy rhythm that will add energy to your video."
3587,K7KMRBoqQUg,K7KMRBoqQUg_P56SorCCSmI,cf_lyrical_piano,acoustic;calm;gentle;melody;sentimental;slow,electronic,6,1,5,1,1,0.45614035087719296,"Allow me to recommend 'Shooting Star' by Owl City. It's a track from their album 'Shooting Star'. This song combines elements of pop, electronic, and rock genres with a slow tempo and a soothing acoustic sound. It has a gentle melody and a calm sentimental mood that could be a perfect fit for your video."
3601,0pzNkHgIdHk,0pzNkHgIdHk_zVaXHQhVXhQ,cf_upbeat_electronic,beat;beats;bright;dance;electronic;energetic;modern;pop;rhythm;upbeat,,10,0,10,1,0,0.5517241379310345,"In that case, I recommend 'Bisogno d'Amore' by Sud Sound System. This track combines elements of rock, pop, and electronic music, creating a catchy and upbeat sound. It has a bright mood, clear rhythm, energetic beats, and a modern dance or pop feel. It's a great choice for your video."
3601,0pzNkHgIdHk,0pzNkHgIdHk_zVaXHQhVXhQ,cf_lyrical_piano,lyrical;piano;sentimental;slow,,4,0,4,1,0,0.4642857142857143,"Allow me to recommend 'Bisogno d'Amore' by Sud Sound System. It's a track from their album 'Bisogno d'Amore'. The song combines elements of rock, pop, and soul with a touch of jazz. It has a slow tempo and features lyrical piano, which can create a soothing and sentimental atmosphere for your video."
3603,aloy-hdZ3CE,aloy-hdZ3CE_VgXFWk_EDGU,cf_upbeat_electronic,dance;electronic;energetic;modern;pop,,5,0,5,1,0,0.6140350877192983,"In that case, I would recommend 'True North' by The Crossing. This track is from their album 'True North' and offers a perfect blend of rock, indie, alternative, and electronic genres. It has a fast-paced and energetic sound with a modern dance and pop feel. It's a great choice for your video."
3603,aloy-hdZ3CE,aloy-hdZ3CE_VgXFWk_EDGU,cf_lyrical_piano,acoustic;gentle;lyrical;piano;sentimental;slow;soft,,7,0,7,1,0,0.639344262295082,"Allow me to recommend 'True North' by The Crossing. It's a track from their album 'True North'. The song combines elements of rock, indie, and alternative with a focus on lyrical piano. It has a slow tempo and a soft acoustic texture, creating a gentle and sentimental mood that could be a fitting choice for your video."
3605,Iyy9VDuS3oM,Iyy9VDuS3oM_4oB7o8Tl9so,cf_upbeat_electronic,dance;electronic;energetic;modern;pop;rhythm;tempo,,7,0,7,1,0,0.7419354838709677,"In that case, I would recommend 'O Tempo Passa' by ARTMATA. This track combines elements of Hip-Hop, electronic, rock, dance, and pop, creating a vibrant and energetic sound. It has a clear rhythm and a modern dance or pop feel that would be perfect for your video."
3605,Iyy9VDuS3oM,Iyy9VDuS3oM_4oB7o8Tl9so,cf_lyrical_piano,lyrical;piano;sentimental;slow,electronic;hip-hop,4,2,2,1,1,0.5087719298245614,"Allow me to recommend 'O Tempo Passa' by ARTMATA. It's a track from their album 'O Tempo Passa'. The song combines elements of Hip-Hop, rock, and electronic music with a touch of jazz and indie influences. It has a slow tempo and features lyrical piano, which can create a soothing and sentimental atmosphere for your video."
3635,MsvUscdzkAc,MsvUscdzkAc_aZuqmdRgEHE,cf_upbeat_electronic,dance;electronic;modern;pop;rhythm,,5,0,5,1,0,0.6346153846153846,"In that case, I recommend 'My Paradise' by MakSim. This track combines pop, rock, and electronic elements with a female vocalist. It has a fast-paced rhythm and a modern dance vibe that will add energy to your video."
3635,MsvUscdzkAc,MsvUscdzkAc_aZuqmdRgEHE,cf_lyrical_piano,emotional;melody;piano;slow,,4,0,4,1,0,0.625,"Allow me to recommend 'My Paradise' by MakSim. It's a track from her album 'My Paradise'. The song combines elements of pop, rock, and indie with a touch of jazz. It features a beautiful piano melody and has a slow tempo, which creates a soothing and emotional atmosphere."
3645,fpPHM9g7doo,fpPHM9g7doo_gXmN3m7GpEk,cf_upbeat_electronic,dance;electronic;energetic;modern;pop;rhythm,,6,0,6,1,0,0.6842105263157895,"In that case, I recommend 'London'o Phone' by Nav Sidhu. This track combines electronic, dance, pop, and house genres, creating a vibrant and energetic sound. It has a clear rhythm and a modern dance or pop feel that will add excitement to your video."
3645,fpPHM9g7doo,fpPHM9g7doo_gXmN3m7GpEk,cf_lyrical_piano,emotional;lyrical;piano;sentimental;slow,dance;electronic,5,2,3,1,1,0.6333333333333333,"Allow me to recommend 'London'o Phone' by Nav Sidhu. It's a track from the album 'London'o Phone'. This song combines elements of pop, electronic, and dance with a touch of rock. It has a slow tempo and features lyrical piano, which aligns well with the emotional and sentimental mood you're looking for."
3660,K2Tehu9FskU,K2Tehu9FskU_mrUSad1Tdzk,cf_upbeat_electronic,dance;electronic;modern;pop;rhythm,,5,0,5,1,0,0.6666666666666667,"In that case, I recommend 'Revelation Song' by Steve and Sandi Padilla. This track is part of the album 'Revelation Song' and offers a blend of rock, pop, and electronic genres. It has a fast-paced rhythm and a modern dance vibe that will add energy to your video."
3660,K2Tehu9FskU,K2Tehu9FskU_mrUSad1Tdzk,cf_lyrical_piano,acoustic;calm;gentle;melody;piano;sentimental;slow,,7,0,7,1,0,0.5185185185185186,"Allow me to recommend 'Revelation Song' by Steve and Sandi Padilla. It's a track from their album 'Revelation Song'. This song combines elements of rock, pop, and indie with a focus on piano and acoustic instruments. It has a slow tempo and a gentle melody that creates a calm and sentimental atmosphere."
3673,h5Dl5y6er04,h5Dl5y6er04_rHV4SRg0aSU,cf_upbeat_electronic,dance;electronic;energetic;modern;pop;rhythm,,6,0,6,1,0,0.6065573770491803,"Allow me to recommend 'Shake It Off' by Skrat. It's a track from their album 'Shake It Off'. This song combines elements of rock, indie, and electronic music, creating a fast-paced and energetic sound. It has a clear rhythm and a modern dance or pop feel that could be a fitting choice for your video."
